2023-10-21 16:41:57.147 | INFO     | __main__:start_params:10 - Bot started
2023-10-22 05:39:27.748 | WARNING  | __main__:<module>:40 - Bot stopped
2023-10-22 05:39:30.082 | INFO     | __main__:start_params:20 - Bot started
2023-10-22 05:40:08.265 | WARNING  | __main__:<module>:40 - Bot stopped
2023-10-22 05:40:10.520 | INFO     | __main__:start_params:20 - Bot started
2023-10-22 05:41:05.556 | WARNING  | __main__:<module>:40 - Bot stopped
2023-10-22 06:35:35.805 | INFO     | __main__:start_params:20 - Bot started
2023-10-22 06:40:35.098 | WARNING  | __main__:<module>:40 - Bot stopped
2023-10-23 04:59:51.631 | INFO     | __main__:start_params:20 - Bot started
2023-10-23 05:00:20.203 | WARNING  | __main__:<module>:40 - Bot stopped
2023-10-23 05:00:52.950 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 05:03:14.338 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 05:03:25.518 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 05:06:08.931 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 05:06:10.742 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 05:09:53.062 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 05:09:56.653 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:03:17.462 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:03:20.239 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:08:23.701 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:08:44.443 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:12:22.754 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:12:24.568 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:31:40.626 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:31:43.371 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:34:30.281 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:34:32.048 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:41:16.691 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:41:18.500 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:50:12.554 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:50:14.357 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:51:26.610 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:51:28.407 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:54:25.397 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:54:27.219 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:55:09.215 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:55:13.160 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:55:31.772 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:55:33.673 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 06:56:00.210 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 06:56:01.999 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:13:27.275 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:16:42.003 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:29:44.647 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:29:50.948 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:31:13.274 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:31:15.839 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:32:21.142 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:32:23.819 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:33:29.503 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:33:32.501 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:34:53.437 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:35:08.049 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:36:28.845 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:42:49.534 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:43:59.769 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:44:33.935 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:45:36.929 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:46:20.575 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:49:09.214 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:49:11.756 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 11:49:47.683 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 11:49:50.518 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 12:05:54.354 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 12:05:57.049 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 12:06:26.905 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 12:06:29.865 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 12:10:27.596 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 12:47:25.870 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 12:47:25.878 | ERROR    | __main__:<module>:43 - HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [getaddrinfo failed]
2023-10-23 12:49:32.135 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 12:52:21.799 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 12:52:29.598 | INFO     | __main__:start_params:21 - Bot started
2023-10-23 13:07:28.695 | WARNING  | __main__:<module>:41 - Bot stopped
2023-10-23 13:07:30.492 | INFO     | __main__:start_params:22 - Bot started
2023-10-23 13:07:31.194 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 13:08:14.155 | INFO     | database.db_action:db_add_tg_account:28 - Telegram account +6283195880294 added to the database
2023-10-23 13:08:21.757 | WARNING  | __main__:<module>:45 - Bot stopped
2023-10-23 13:09:03.079 | INFO     | __main__:start_params:23 - Bot started
2023-10-23 13:09:03.597 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 13:09:15.647 | INFO     | database.db_action:db_remove_tg_account:41 - Telegram account +6283195880294 removed from the database
2023-10-23 13:09:28.580 | WARNING  | __main__:<module>:46 - Bot stopped
2023-10-23 13:20:00.242 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 13:20:00.992 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 13:20:40.216 | INFO     | database.db_action:db_add_tg_account:28 - Telegram account +6283195880294 added to the database
2023-10-23 13:21:50.170 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 13:21:51.952 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 13:21:53.119 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 13:22:28.363 | INFO     | database.db_action:db_remove_tg_account:41 - Telegram account +6283195880294 removed from the database
2023-10-23 13:24:35.414 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 13:24:37.232 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 13:24:37.738 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 13:25:18.824 | INFO     | database.db_action:db_add_tg_account:28 - Telegram account +6283195880294 added to the database
2023-10-23 13:25:40.041 | INFO     | database.db_action:db_remove_tg_account:41 - Telegram account +6283195880294 removed from the database
2023-10-23 13:59:05.000 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 14:10:43.101 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 14:10:43.836 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 14:11:27.367 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 14:11:29.165 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 14:11:29.685 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 14:11:48.925 | INFO     | database.db_action:db_add_tg_account:28 - Telegram account +6283195880294 added to the database
2023-10-23 14:12:09.809 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 14:43:03.897 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 14:43:04.733 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 15:48:15.286 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 15:48:17.123 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 15:48:17.816 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 15:51:33.935 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 15:51:35.774 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 15:51:36.320 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 15:52:23.814 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 15:52:25.591 | INFO     | __main__:start_params:24 - Bot started
2023-10-23 15:52:26.097 | INFO     | database.db_action:db_start:17 - connected to database
2023-10-23 16:07:03.629 | WARNING  | __main__:<module>:47 - Bot stopped
2023-10-23 16:08:59.364 | INFO     | __main__:start_params:25 - Bot started
2023-10-23 16:09:00.055 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-23 16:09:12.367 | INFO     | handlers.tg_accs.get_tg_accs:get_acc_info:24 - getting info about TG accounts
2023-10-23 16:09:12.626 | INFO     | data.config_telethon_scheme:get_info:71 - Getting info about account data/telethon_sessions/+6283195880294.session...
2023-10-23 16:50:54.103 | WARNING  | __main__:<module>:48 - Bot stopped
2023-10-23 19:18:56.864 | INFO     | __main__:start_params:28 - Bot started
2023-10-23 19:18:57.615 | ERROR    | __main__:start_params:34 - An error has been caught in function 'start_params', process 'MainProcess' (17776), thread 'MainThread' (7740):
Traceback (most recent call last):

  File "D:\Work Projects\Neuro_commenting_bot\bot.py", line 49, in <module>
    asyncio.run(main())
    │       │   └ <function main at 0x000002617A3AEF20>
    │       └ <function run at 0x00000261753D16C0>
    └ <module 'asyncio' from 'C:\\Users\\som30\\AppData\\Local\\Programs\\Python\\Python311\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object main at 0x000002617B118040>
           │      └ <function Runner.run at 0x0000026175439620>
           └ <asyncio.runners.Runner object at 0x000002617A1A6910>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<main() running at D:\Work Projects\Neuro_commenting_bot\bot.py:43> wait_for=<_GatheringFutu...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000026175437100>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x000002617A1A6910>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 640, in run_until_complete
    self.run_forever()
    │    └ <function ProactorEventLoop.run_forever at 0x000002617550AF20>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py", line 321, in run_forever
    super().run_forever()
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 607, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x0000026175438EA0>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 1919, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x0000026175386660>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\events.py", line 80, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

> File "D:\Work Projects\Neuro_commenting_bot\bot.py", line 34, in start_params
    await db_start()
          └ <function db_start at 0x000002617B0E62A0>

  File "D:\Work Projects\Neuro_commenting_bot\database\db_action.py", line 15, in db_start
    cur.execute("CREATE TABLE IF NOT EXISTS telegram_groups(group TEXT)")
    │   └ <method 'execute' of 'sqlite3.Cursor' objects>
    └ <sqlite3.Cursor object at 0x0000026178B4F6C0>

sqlite3.OperationalError: near "group": syntax error
2023-10-23 19:19:07.573 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-23 19:20:05.015 | INFO     | __main__:start_params:28 - Bot started
2023-10-23 19:20:05.604 | ERROR    | __main__:start_params:34 - An error has been caught in function 'start_params', process 'MainProcess' (22692), thread 'MainThread' (24076):
Traceback (most recent call last):

  File "D:\Work Projects\Neuro_commenting_bot\bot.py", line 49, in <module>
    asyncio.run(main())
    │       │   └ <function main at 0x00000239ADAFECA0>
    │       └ <function run at 0x00000239A8B216C0>
    └ <module 'asyncio' from 'C:\\Users\\som30\\AppData\\Local\\Programs\\Python\\Python311\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object main at 0x00000239AE864040>
           │      └ <function Runner.run at 0x00000239A8B89620>
           └ <asyncio.runners.Runner object at 0x00000239AD8F6910>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<main() running at D:\Work Projects\Neuro_commenting_bot\bot.py:43> wait_for=<_GatheringFutu...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x00000239A8B87100>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x00000239AD8F6910>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 640, in run_until_complete
    self.run_forever()
    │    └ <function ProactorEventLoop.run_forever at 0x00000239A8C5AF20>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py", line 321, in run_forever
    super().run_forever()
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 607, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x00000239A8B88EA0>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py", line 1919, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x00000239A8AD6660>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "C:\Users\som30\AppData\Local\Programs\Python\Python311\Lib\asyncio\events.py", line 80, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

> File "D:\Work Projects\Neuro_commenting_bot\bot.py", line 34, in start_params
    await db_start()
          └ <function db_start at 0x00000239AE8362A0>

  File "D:\Work Projects\Neuro_commenting_bot\database\db_action.py", line 15, in db_start
    cur.execute("CREATE TABLE IF NOT EXISTS telegram_groups(group TEXT)")
    │   └ <method 'execute' of 'sqlite3.Cursor' objects>
    └ <sqlite3.Cursor object at 0x00000239AC29F6C0>

sqlite3.OperationalError: near "group": syntax error
2023-10-23 19:20:13.212 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-23 19:24:57.138 | INFO     | __main__:start_params:28 - Bot started
2023-10-23 19:24:57.852 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-23 19:25:26.300 | INFO     | handlers.tg_accs.get_tg_accs:get_acc_info:24 - getting info about TG accounts
2023-10-23 19:25:26.709 | ERROR    | handlers.tg_accs.get_tg_accs:get_acc_info:40 - Telegram server says - Bad Request: message text is empty
2023-10-23 19:26:20.295 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-23 19:26:37.131 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-23 19:26:37.133 | INFO     | database.db_action:db_add_telegram_group:70 - Telegram group @group_name added to the database
2023-10-23 19:26:37.628 | INFO     | handlers.groups.add_group:add_group:37 - Group @group_name added to database
2023-10-23 19:26:43.356 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-23 19:26:52.227 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-23 19:26:52.229 | INFO     | database.db_action:db_remove_telegram_group:83 - Telegram group @group_name removed from the database
2023-10-23 19:26:52.771 | INFO     | handlers.groups.del_group:group_deleted:30 - group @group_name was deleted from database
2023-10-24 08:41:17.989 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-24 08:42:12.844 | INFO     | __main__:start_params:28 - Bot started
2023-10-24 08:42:13.707 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 08:43:29.061 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 08:44:56.018 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-24 08:44:57.966 | INFO     | __main__:start_params:28 - Bot started
2023-10-24 08:44:58.494 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 08:45:01.000 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 08:45:34.435 | INFO     | handlers.tg_accs.add_tg_acc:input_phone:24 - awaiting phone to add telegram account
2023-10-24 08:45:35.300 | INFO     | handlers.tg_accs.add_tg_acc:input_phone:24 - awaiting phone to add telegram account
2023-10-24 08:46:20.611 | INFO     | handlers.tg_accs.add_tg_acc:input_phone:24 - awaiting phone to add telegram account
2023-10-24 08:49:20.574 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-24 08:49:22.347 | INFO     | __main__:start_params:28 - Bot started
2023-10-24 08:49:23.011 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 08:55:30.197 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-24 09:11:26.279 | INFO     | __main__:start_params:28 - Bot started
2023-10-24 09:11:27.113 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:12:11.816 | WARNING  | __main__:<module>:51 - Bot stopped
2023-10-24 09:13:25.084 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:13:25.609 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:13:27.602 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:13:40.297 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:17:23.603 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:17:24.297 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:17:43.681 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:17:59.775 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:18:00.301 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:18:03.761 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:13.103 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:20.777 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:20.779 | INFO     | database.db_action:db_add_telegram_group:70 - Telegram group @group_name added to the database
2023-10-24 09:18:21.176 | INFO     | handlers.groups.add_group:add_group:37 - Group @group_name added to database
2023-10-24 09:18:27.131 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:27.132 | INFO     | database.db_action:db_add_telegram_group:70 - Telegram group @group_name2 added to the database
2023-10-24 09:18:27.521 | INFO     | handlers.groups.add_group:add_group:37 - Group @group_name2 added to database
2023-10-24 09:18:33.479 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:33.482 | INFO     | database.db_action:db_add_telegram_group:70 - Telegram group @group_name3 added to the database
2023-10-24 09:18:33.879 | INFO     | handlers.groups.add_group:add_group:37 - Group @group_name3 added to database
2023-10-24 09:18:48.121 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:18:48.123 | INFO     | database.db_action:db_add_telegram_group:70 - Telegram group @group_name4 added to the database
2023-10-24 09:18:48.497 | INFO     | handlers.groups.add_group:add_group:37 - Group @group_name4 added to database
2023-10-24 09:18:53.756 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:19:24.772 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:19:26.579 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:19:27.163 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:19:29.581 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:32:20.603 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:32:22.444 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:32:23.111 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:32:40.219 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:33:38.475 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:33:40.264 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:33:40.786 | INFO     | database.db_action:db_start:18 - connected to database
2023-10-24 09:33:52.362 | INFO     | database.db_action:db_get_all_telegram_groups:97 - Retrieved all Telegram groups from the database
2023-10-24 09:51:01.270 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:51:03.118 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:51:03.666 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 09:51:11.837 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
2023-10-24 09:51:13.715 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 09:51:32.149 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 09:51:33.987 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 09:51:34.531 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 09:51:41.613 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
2023-10-24 09:51:43.263 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 12:26:12.234 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 15:54:59.934 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 15:55:00.871 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 15:55:10.364 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
2023-10-24 15:55:12.252 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 15:55:32.460 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 16:04:50.078 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 16:04:50.804 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 16:04:58.485 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
2023-10-24 16:05:00.345 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 16:05:16.750 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 16:05:18.642 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 16:05:19.204 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 16:05:23.220 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 16:07:49.942 | WARNING  | __main__:<module>:52 - Bot stopped
2023-10-24 16:07:51.808 | INFO     | __main__:start_params:29 - Bot started
2023-10-24 16:07:52.384 | INFO     | database.db_action:db_start:19 - connected to database
2023-10-24 16:07:59.301 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
2023-10-24 16:08:00.687 | INFO     | database.db_action:db_get_promts_for_group:114 - Retrieved promts for Telegram group @group_name from the database
2023-10-24 16:08:06.122 | INFO     | database.db_action:db_add_promts_for_group:132 - Promts added for Telegram group @group_name in the database
2023-10-24 16:08:10.045 | INFO     | database.db_action:db_get_all_telegram_groups:98 - Retrieved all Telegram groups from the database
